"chromosome_name","start_position","end_position","ensembl_gene_id","entrezgene_id","gene_biotype","entrezgene_accession","entrezgene_description","go_id","name_1006","definition_1006"
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0051321","meiotic cell cycle","Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0051653","spindle localization","Any process in which is the spindle is transported to, and/or maintained in, a specific location."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0051015","actin filament binding","Interacting selectively and non-covalently with an actin filament, also known as F-actin, a helical filamentous polymer of globular G-actin subunits."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0005200","structural constituent of cytoskeleton","The action of a molecule that contributes to the structural integrity of a cytoskeletal structure."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0034314","Arp2/3 complex-mediated actin nucleation","The actin nucleation process in which actin monomers combine to form a new branch on the side of an existing actin filament; mediated by the Arp2/3 protein complex and its interaction with other proteins."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0060271","cilium assembly","The assembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:1905168","positive regulation of double-strand break repair via homologous recombination","Any process that activates or increases the frequency, rate or extent of double-strand break repair via homologous recombination."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0005885","Arp2/3 protein complex","A stable protein complex that contains two actin-related proteins, Arp2 and Arp3, and five novel proteins (ARPC1-5), and functions in the nucleation of branched actin filaments."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0030478","actin cap","Polarized accumulation of cytoskeletal proteins (including F-actin) and regulatory proteins in a cell. An example of this is the actin cap found in Saccharomyces cerevisiae."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0035861","site of double-strand break","A region of a chromosome at which a DNA double-strand break has occurred. DNA damage signaling and repair proteins accumulate at the lesion to respond to the damage and repair the DNA to form a continuous DNA helix."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0010592","positive regulation of lamellipodium assembly","Any process that increases the rate, frequency or extent of the formation of a lamellipodium, a thin sheetlike extension of the surface of a migrating cell."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0005856","cytoskeleton","Any of the various filamentous elements that form the internal framework of cells, and typically remain after treatment of the cells with mild detergent to remove membrane constituents and soluble components of the cytoplasm. The term embraces intermediate filaments, microfilaments, microtubules, the microtrabecular lattice, and other structures characterized by a polymeric filamentous nature and long-range order within the cell. The various elements of the cytoskeleton not only serve in the maintenance of cellular shape but also have roles in other cellular functions, including cellular movement, cell division, endocytosis, and movement of organelles."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0007015","actin filament organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0005524","ATP binding","Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0000166","nucleotide binding","Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0042995","cell projection","A prolongation or process extending from a cell, e.g. a flagellum or axon."
"3",111330053,111353058,"ENSTGUG00000002335",100231910,"protein_coding","ACTR2","actin related protein 2","GO:0003779","actin binding","Interacting selectively and non-covalently with monomeric or multimeric forms of actin, including actin filaments."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0032092","positive regulation of protein binding","Any process that activates or increases the frequency, rate or extent of protein binding."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0001825","blastocyst formation","The initial formation of a blastocyst from a solid ball of cells known as a morula."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0045747","positive regulation of Notch signaling pathway","Any process that activates or increases the frequency, rate or extent of the Notch signaling pathway."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0008593","regulation of Notch signaling pathway","Any process that modulates the frequency, rate or extent of the Notch signaling pathway."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0002315","marginal zone B cell differentiation","The process in which a B cell in the spleen acquires the specialized features of a marginal zone B cell. Marginal zone B cells are localized in a distinct anatomical region of the spleen that represents the major antigen-filtering and scavenging area (by specialized macrophages resident there). It appears that they are preselected to express a BCR repertoire similar to B-1 B cells, biased toward bacterial cell wall constituents and senescent self-components (such as oxidized LDL)."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0033829","O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity","Catalysis of the transfer of a beta-D-GlcNAc residue from UDP-D-GlcNAc to the fucose residue of a fucosylated protein acceptor."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0016757","transferase activity, transferring glycosyl groups","Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor)."
"1A",48745317,48758516,"ENSTGUG00000022516",100232033,"protein_coding","MFNG","MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"2",37665936,38084344,"ENSTGUG00000003279",100232215,"protein_coding","ZNF385D","zinc finger protein 385D","GO:0003676","nucleic acid binding","Interacting selectively and non-covalently with any nucleic acid."
"2",37665936,38084344,"ENSTGUG00000003279",100232215,"protein_coding","ZNF385D","zinc finger protein 385D","GO:0008270","zinc ion binding","Interacting selectively and non-covalently with zinc (Zn) ions."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0005516","calmodulin binding","Interacting selectively and non-covalently with calmodulin, a calcium-binding protein with many roles, both in the calcium-bound and calcium-free states."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0060271","cilium assembly","The assembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0019899","enzyme binding","Interacting selectively and non-covalently with any enzyme."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0045494","photoreceptor cell maintenance","Any process preventing the degeneration of the photoreceptor, a specialized cell type that is sensitive to light."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0048496","maintenance of animal organ identity","The process in which the identity of an animal organ is maintained. Identity is considered to be the aggregate of characteristics by which a structure is recognized."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0001750","photoreceptor outer segment","The outer segment of a vertebrate photoreceptor that contains a stack of membrane discs embedded with photoreceptor proteins."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0005654","nucleoplasm","That part of the nuclear content other than the chromosomes or the nucleolus."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0005813","centrosome","A structure comprised of a core structure (in most organisms, a pair of centrioles) and peripheral material from which a microtubule-based structure, such as a spindle apparatus, is organized. Centrosomes occur close to the nucleus during interphase in many eukaryotic cells, though in animal cells it changes continually during the cell-division cycle."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0015630","microtubule cytoskeleton","The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0032391","photoreceptor connecting cilium","The portion of the photoreceptor cell cilium linking the photoreceptor inner and outer segments. It's considered to be equivalent to the ciliary transition zone."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0045171","intercellular bridge","A direct connection between the cytoplasm of two cells that is formed following the completion of cleavage furrow ingression during cell division. They are usually present only briefly prior to completion of cytokinesis. However, in some cases, such as the bridges between germ cells during their development, they become stabilised."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0072686","mitotic spindle","A spindle that forms as part of mitosis. Mitotic and meiotic spindles contain distinctive complements of proteins associated with microtubules."
"7",5854006,5991958,"ENSTGUG00000004420",100232327,"protein_coding","IQCB1","IQ motif containing B1","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0004842","ubiquitin-protein transferase activity","Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0019964","interferon-gamma binding","Interacting selectively and non-covalently with interferon-gamma. Interferon gamma is the only member of the type II interferon found so far."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0006895","Golgi to endosome transport","The directed movement of substances from the Golgi to early sorting endosomes. Clathrin vesicles transport substances from the trans-Golgi to endosomes."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0016567","protein ubiquitination","The process in which one or more ubiquitin groups are added to a protein."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0043066","negative regulation of apoptotic process","Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:1990390","protein K33-linked ubiquitination","A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 33 of the ubiquitin monomers, is added to a protein."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0005737","cytoplasm","All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0005794","Golgi apparatus","A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0005802","trans-Golgi network","The network of interconnected tubular and cisternal structures located within the Golgi apparatus on the side distal to the endoplasmic reticulum, from which secretory vesicles emerge. The trans-Golgi network is important in the later stages of protein secretion where it is thought to play a key role in the sorting and targeting of secreted proteins to the correct destination."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0005829","cytosol","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0016605","PML body","A class of nuclear body; they react against SP100 auto-antibodies (PML, promyelocytic leukemia); cells typically contain 10-30 PML bodies per nucleus; alterations in the localization of PML bodies occurs after viral infection."
"8",30022747,30074689,"ENSTGUG00000017330",100232393,"protein_coding","KLHL20","kelch like family member 20","GO:0031463","Cul3-RING ubiquitin ligase complex","A ubiquitin ligase complex in which a cullin from the Cul3 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a BTB-domain-containing protein."
"2",55447549,55821899,"ENSTGUG00000001914",100232541,"protein_coding","CDH12","cadherin 12","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"2",55447549,55821899,"ENSTGUG00000001914",100232541,"protein_coding","CDH12","cadherin 12","GO:0016021","integral component of membrane","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"2",55447549,55821899,"ENSTGUG00000001914",100232541,"protein_coding","CDH12","cadherin 12","GO:0005886","plasma membrane","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"2",55447549,55821899,"ENSTGUG00000001914",100232541,"protein_coding","CDH12","cadherin 12","GO:0005509","calcium ion binding","Interacting selectively and non-covalently with calcium ions (Ca2+)."
"2",55447549,55821899,"ENSTGUG00000001914",100232541,"protein_coding","CDH12","cadherin 12","GO:0007155","cell adhesion","The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."
"2",55447549,55821899,"ENSTGUG00000001914",100232541,"protein_coding","CDH12","cadherin 12","GO:0098609","cell-cell adhesion","The attachment of one cell to another cell via adhesion molecules."
"2",55447549,55821899,"ENSTGUG00000001914",100232541,"protein_coding","CDH12","cadherin 12","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","The attachment of a plasma membrane adhesion molecule in one cell to an identical molecule in an adjacent cell."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0070936","protein K48-linked ubiquitination","A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 48 of the ubiquitin monomers, is added to a protein. K48-linked ubiquitination targets the substrate protein for degradation."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0005654","nucleoplasm","That part of the nuclear content other than the chromosomes or the nucleolus."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0005829","cytosol","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0005634","nucleus","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0032648","regulation of interferon-beta production","Any process that modulates the frequency, rate, or extent of interferon-beta production."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0050691","regulation of defense response to virus by host","Any host process that modulates the frequency, rate, or extent of the antiviral response of a host cell or organism."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0046872","metal ion binding","Interacting selectively and non-covalently with any metal ion."
"14",4998992,5075508,"ENSTGUG00000007658",100232818,"protein_coding","RNF216","ring finger protein 216","GO:0016740","transferase activity","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0016020","membrane","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0016021","integral component of membrane","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0016740","transferase activity","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0016757","transferase activity, transferring glycosyl groups","Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor)."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0005783","endoplasmic reticulum","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0005789","endoplasmic reticulum membrane","The lipid bilayer surrounding the endoplasmic reticulum."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0006506","GPI anchor biosynthetic process","The chemical reactions and pathways resulting in the formation of a glycosylphosphatidylinositol (GPI) anchor that attaches some membrane proteins to the lipid bilayer of the cell membrane. The phosphatidylinositol group is linked via the C-6 hydroxyl residue of inositol to a carbohydrate chain which is itself linked to the protein via an ethanolamine phosphate group, its amino group forming an amide linkage with the C-terminal carboxyl of the protein. Some GPI anchors have variants on this canonical linkage."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0097502","mannosylation","The covalent attachment of a mannose residue to a substrate molecule."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0004376","glycolipid mannosyltransferase activity","Catalysis of the transfer of an alpha-D-mannosyl residue from GDP-mannose into lipid-linked oligosaccharide, forming an alpha-D-mannosyl-D-mannose linkage."
"23",3623338,3628820,"ENSTGUG00000000996",101233040,"protein_coding","PIGV","phosphatidylinositol glycan anchor biosynthesis class V","GO:0000009","alpha-1,6-mannosyltransferase activity","Catalysis of the transfer of a mannose residue to an oligosaccharide, forming an alpha-(1->6) linkage."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0008278","cohesin complex","A protein complex that is required for sister chromatid cohesion in eukaryotes. The cohesin complex forms a molecular ring complex, and is composed of structural maintenance of chromosomes (SMC) and kleisin proteins. For example, in yeast, the complex is composed of the SMC proteins Smc1p and Smc3p, and the kleisin protein Scc1p. In vertebrates, the complex is composed of the SMC1 (SMC1A or SMC1B) and SMC3 heterodimer attached via their hinge domains to a kleisin (RAD21, REC8 or RAD21L) which links them, and one STAG protein (STAG1, STAG2 or STAG3)."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0003682","chromatin binding","Interacting selectively and non-covalently with chromatin, the network of fibers of DNA, protein, and sometimes RNA, that make up the chromosomes of the eukaryotic nucleus during interphase."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0005694","chromosome","A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0051276","chromosome organization","A process that is carried out at the cellular level that results in the assembly, arrangement of constituent parts, or disassembly of chromosomes, structures composed of a very long molecule of DNA and associated proteins that carries hereditary information. This term covers covalent modifications at the molecular level as well as spatial relationships among the major components of a chromosome."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0007064","mitotic sister chromatid cohesion","The cell cycle process in which the sister chromatids of a replicated chromosome are joined along the entire length of the chromosome, from their formation in S phase through metaphase during a mitotic cell cycle. This cohesion cycle is critical for high fidelity chromosome transmission."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0006281","DNA repair","The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0005524","ATP binding","Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0005515","protein binding","Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules)."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0005634","nucleus","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0000776","kinetochore","A multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0005654","nucleoplasm","That part of the nuclear content other than the chromosomes or the nucleolus."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0005829","cytosol","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0046982","protein heterodimerization activity","Interacting selectively and non-covalently with a nonidentical protein to form a heterodimer."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0007062","sister chromatid cohesion","The cell cycle process in which the sister chromatids of a replicated chromosome become tethered to each other."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0016363","nuclear matrix","The dense fibrillar network lying on the inner side of the nuclear membrane."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0090307","mitotic spindle assembly","Mitotic bipolar spindle assembly begins with spindle microtubule nucleation from the separated spindle pole body, includes spindle elongation during prometaphase, and is complete when all kinetochores are stably attached the spindle, and the spindle assembly checkpoint is satisfied."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0009314","response to radiation","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electromagnetic radiation stimulus. Electromagnetic radiation is a propagating wave in space with electric and magnetic components. These components oscillate at right angles to each other and to the direction of propagation."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0097431","mitotic spindle pole","Either of the ends of a mitotic spindle, a spindle that forms as part of mitosis, where spindle microtubules are organized; usually contains a microtubule organizing center and accessory molecules, spindle microtubules and astral microtubules."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0072423","response to DNA damage checkpoint signaling","A process that occurs in response to signals generated as a result of DNA damage checkpoint signaling."
"7",1091968,1133590,"ENSTGUG00000029662",105759646,"protein_coding","SMC1A","structural maintenance of chromosomes 1A","GO:0030893","meiotic cohesin complex","A cohesin complex that mediates sister chromatid cohesion during meiosis; has a subunit composition distinct from that of the mitotic cohesin complex."
"8",491312,642334,"ENSTGUG00000010364",115496262,"protein_coding","NEGR1","neuronal growth regulator 1","","",""
"22",3709628,3716231,"ENSTGUG00000029105",115498184,"protein_coding","LOC115498184","protein FAM136A-like","","",""
"22",4368862,4383707,"ENSTGUG00000025552",115498184,"protein_coding","LOC115498184","protein FAM136A-like","","",""
"22",3723243,3733968,"ENSTGUG00000017307",115498207,"protein_coding","LOC115498207","nucleolysin TIA-1-like","GO:0003676","nucleic acid binding","Interacting selectively and non-covalently with any nucleic acid."
"22",3723243,3733968,"ENSTGUG00000017307",115498207,"protein_coding","LOC115498207","nucleolysin TIA-1-like","GO:0003723","RNA binding","Interacting selectively and non-covalently with an RNA molecule or a portion thereof."
